7,3,Cup,https://www.whoscored.com/Regions/182/Tournaments/111/Russia-Cup
7,4,Super Cup,https://www.whoscored.com/Regions/182/Tournaments/127/Russia-Super-Cup
7,5,Premier League Qualification,https://www.whoscored.com/Regions/182/Tournaments/527/Russia-Premier-League-Qualification
7,6,U21 Premier League,https://www.whoscored.com/Regions/182/Tournaments/544/Russia-U21-Premier-League
7,7,Football National League,https://www.whoscored.com/Regions/182/Tournaments/257/Russia-Football-National-League
8,0,Brasileirão,https://www.whoscored.com/Regions/31/Tournaments/95/Brazil-Brasileir%C3%A3o
8,1,Serie B,https://www.whoscored.com/Regions/31/Tournaments/269/Brazil-Serie-B
8,2,Serie C,https://www.whoscored.com/Regions/31/Tournaments/321/Brazil-Serie-C
8,3,Paulista A1,https://www.whoscored.com/Regions/31/Tournaments/330/Brazil-Paulista-A1
8,4,Cup,https://www.whoscored.com/Regions/31/Tournaments/383/Brazil-Cup
8,5,Copa dos Campeones,https://www.whoscored.com/Regions/31/Tournaments/115/Brazil-Copa-dos-Campeones
8,6,,https://www.whoscored.com/Regions/31/Tournaments/570/Brazil-
8,7,,https://www.whoscored.com/Regions/31/Tournaments/564/Brazil-
8,8,Brazil,https://www.whoscored.com/Regions/31/Tournaments/583/Brazil-Brazil
9,0,Major League Soccer,https://www.whoscored.com/Regions/233/Tournaments/85/USA-Major-League-Soccer
9,1,USL 1,https://www.whoscored.com/Regions/233/Tournaments/322/USA-USL-1
9,2,,https://www.whoscored.com/Regions/233/Tournaments/594/USA-
9,3,US Open,https://www.whoscored.com/Regions/233/Tournaments/568/USA-US-Open
9,4,USL Pro League,https://www.whoscored.com/Regions/233/Tournaments/498/USA-USL-Pro-League
10,0,Super Lig,https://www.whoscored.com/Regions/225/Tournaments/17/Turkey-Super-Lig
10,1,Cup,https://www.whoscored.com/Regions/225/Tournaments/44/Turkey-Cup
10,2,Super Cup,https://www.whoscored.com/Regions/225/Tournaments/233/Turkey-Super-Cup
10,3,TFF 1. Lig,https://www.whoscored.com/Regions/225/Tournaments/140/Turkey-TFF-1-Lig
10,4,TFF 2. Lig,https://www.whoscored.com/Regions/225/Tournaments/280/Turkey-TFF-2-Lig
10,5,TFF 3. Lig,https://www.whoscored.com/Regions/225/Tournaments/327/Turkey-TFF-3-Lig
10,6,Playoff,https://www.whoscored.com/Regions/225/Tournaments/229/Turkey-Playoff
10,7,Spor Toto Cup,https://www.whoscored.com/Regions/225/Tournaments/514/Turkey-Spor-Toto-Cup
11,0,Premier League,https://www.whoscored.com/Regions/252/Tournaments/2/England-Premier-League
11,1,FA Cup,https://www.whoscored.com/Regions/252/Tournaments/26/England-FA-Cup
11,2,League Cup,https://www.whoscored.com/Regions/252/Tournaments/29/England-League-Cup
11,3,Community Shield,https://www.whoscored.com/Regions/252/Tournaments/96/England-Community-Shield
11,4,Championship,https://www.whoscored.com/Regions/252/Tournaments/7/England-Championship
11,5,League 1,https://www.whoscored.com/Regions/252/Tournaments/8/England-League-1
11,6,League 2,https://www.whoscored.com/Regions/252/Tournaments/9/England-League-2
11,7,National League Premier,https://www.whoscored.com/Regions/252/Tournaments/70/England-National-League-Premier
11,8,National League,https://www.whoscored.com/Regions/252/Tournaments/314/England-National-League
11,9,Regional League,https://www.whoscored.com/Regions/252/Tournaments/315/England-Regional-League
11,10,Johnstones Paint Trophy,https://www.whoscored.com/Regions/252/Tournaments/23/England-Johnstones-Paint-Trophy
11,11,Professional Development League,https://www.whoscored.com/Regions/252/Tournaments/389/England-Professional-Development-League
11,12,FA Trophy,https://www.whoscored.com/Regions/252/Tournaments/479/England-FA-Trophy
12,0,Primera División,https://www.whoscored.com/Regions/11/Tournaments/68/Argentina-Primera-Divisi%C3%B3n
12,1,Primera B Nacional,https://www.whoscored.com/Regions/11/Tournaments/317/Argentina-Primera-B-Nacional
12,2,,https://www.whoscored.com/Regions/11/Tournaments/504/Argentina-
12,3,,https://www.whoscored.com/Regions/11/Tournaments/541/Argentina-
12,4,,https://www.whoscored.com/Regions/11/Tournaments/489/Argentina-
12,5,Argentina 4,https://www.whoscored.com/Regions/11/Tournaments/605/Argentina-Argentina-4
12,6,Primera B Metropolitana,https://www.whoscored.com/Regions/11/Tournaments/463/Argentina-Primera-B-Metropolitana
12,7,Primera B Nacional - Qualification,https://www.whoscored.com/Regions/11/Tournaments/450/Argentina-Primera-B-Nacional-Qualification
13,0,China League,https://www.whoscored.com/Regions/45/Tournaments/437/China-China-League
13,1,Super league,https://www.whoscored.com/Regions/45/Tournaments/162/China-Super-league
13,2,,https://www.whoscored.com/Regions/45/Tournaments/640/China-
13,3,China Cup 1,https://www.whoscored.com/Regions/45/Tournaments/591/China-China-Cup-1
14,0,3. Division,https://www.whoscored.com/Regions/165/Tournaments/198/Norway-3-Division
14,1,4. Division,https://www.whoscored.com/Regions/165/Tournaments/260/Norway-4-Division
14,2,5. Division,https://www.whoscored.com/Regions/165/Tournaments/262/Norway-5-Division
14,3,6. Division,https://www.whoscored.com/Regions/165/Tournaments/259/Norway-6-Division
14,4,7. Division,https://www.whoscored.com/Regions/165/Tournaments/261/Norway-7-Division
14,5,7er,https://www.whoscored.com/Regions/165/Tournaments/263/Norway-7er
14,6,8. Division,https://www.whoscored.com/Regions/165/Tournaments/265/Norway-8-Division
14,7,Eliteserien,https://www.whoscored.com/Regions/165/Tournaments/41/Norway-Eliteserien
14,8,1. Division,https://www.whoscored.com/Regions/165/Tournaments/50/Norway-1-Division
14,9,2. Division,https://www.whoscored.com/Regions/165/Tournaments/200/Norway-2-Division
14,10,Playoff,https://www.whoscored.com/Regions/165/Tournaments/99/Norway-Playoff
14,11,Cup,https://www.whoscored.com/Regions/165/Tournaments/52/Norway-Cup
14,12,Super Cup,https://www.whoscored.com/Regions/165/Tournaments/386/Norway-Super-Cup
14,13,Norway Youth 1,https://www.whoscored.com/Regions/165/Tournaments/603/Norway-Norway-Youth-1
15,0,Allsvenskan,https://www.whoscored.com/Regions/212/Tournaments/40/Sweden-Allsvenskan
15,1,Superettan,https://www.whoscored.com/Regions/212/Tournaments/48/Sweden-Superettan
15,2,2. Division,https://www.whoscored.com/Regions/212/Tournaments/158/Sweden-2-Division
15,3,Allsvenskan qualification,https://www.whoscored.com/Regions/212/Tournaments/98/Sweden-Allsvenskan-qualification
15,4,Promotion/Relegation 2,https://www.whoscored.com/Regions/212/Tournaments/310/Sweden-Promotion-Relegation-2
15,5,Cup,https://www.whoscored.com/Regions/212/Tournaments/42/Sweden-Cup
15,6,Super Cup,https://www.whoscored.com/Regions/212/Tournaments/258/Sweden-Super-Cup
15,7,,https://www.whoscored.com/Regions/212/Tournaments/553/Sweden-
15,8,,https://www.whoscored.com/Regions/212/Tournaments/639/Sweden-
15,9,1. Division,https://www.whoscored.com/Regions/212/Tournaments/439/Sweden-1-Division
15,10,Sweden Reserve 2,https://www.whoscored.com/Regions/212/Tournaments/611/Sweden-Sweden-Reserve-2
16,0,Bundesliga,https://www.whoscored.com/Regions/81/Tournaments/3/Germany-Bundesliga
16,1,DFB Pokal,https://www.whoscored.com/Regions/81/Tournaments/24/Germany-DFB-Pokal
16,2,German Super Cup,https://www.whoscored.com/Regions/81/Tournaments/307/Germany-German-Super-Cup
16,3,Bundesliga II,https://www.whoscored.com/Regions/81/Tournaments/6/Germany-Bundesliga-II
16,4,Bundesliga III,https://www.whoscored.com/Regions/81/Tournaments/308/Germany-Bundesliga-III
16,5,Liga Pokal,https://www.whoscored.com/Regions/81/Tournaments/56/Germany-Liga-Pokal
16,6,Regionalliga,https://www.whoscored.com/Regions/81/Tournaments/274/Germany-Regionalliga
16,7,Promotion/Relegation Playoff,https://www.whoscored.com/Regions/81/Tournaments/388/Germany-Promotion-Relegation-Playoff
16,8,Oberliga,https://www.whoscored.com/Regions/81/Tournaments/442/Germany-Oberliga
17,0,Carlsberg Cup,https://www.whoscored.com/Regions/250/Tournaments/221/Europe-Carlsberg-Cup
17,1,Intertoto Cup,https://www.whoscored.com/Regions/250/Tournaments/49/Europe-Intertoto-Cup
17,2,Royal League,https://www.whoscored.com/Regions/250/Tournaments/187/Europe-Royal-League
17,3,Uhren Cup,https://www.whoscored.com/Regions/250/Tournaments/207/Europe-Uhren-Cup
17,4,UEFA Super Cup,https://www.whoscored.com/Regions/250/Tournaments/62/Europe-UEFA-Super-Cup
17,5,UEFA Champions League,https://www.whoscored.com/Regions/250/Tournaments/12/Europe-UEFA-Champions-League
17,6,UEFA Europa League,https://www.whoscored.com/Regions/250/Tournaments/30/Europe-UEFA-Europa-League
17,7,,https://www.whoscored.com/Regions/250/Tournaments/533/Europe-
17,8,The Atlantic Cup,https://www.whoscored.com/Regions/250/Tournaments/613/Europe-The-Atlantic-Cup
18,0,Carlsberg Cup,https://www.whoscored.com/Regions/250/Tournaments/221/Europe-Carlsberg-Cup
18,1,Intertoto Cup,https://www.whoscored.com/Regions/250/Tournaments/49/Europe-Intertoto-Cup
18,2,Royal League,https://www.whoscored.com/Regions/250/Tournaments/187/Europe-Royal-League
18,3,Uhren Cup,https://www.whoscored.com/Regions/250/Tournaments/207/Europe-Uhren-Cup
18,4,UEFA Super Cup,https://www.whoscored.com/Regions/250/Tournaments/62/Europe-UEFA-Super-Cup
18,5,UEFA Champions League,https://www.whoscored.com/Regions/250/Tournaments/12/Europe-UEFA-Champions-League
18,6,UEFA Europa League,https://www.whoscored.com/Regions/250/Tournaments/30/Europe-UEFA-Europa-League
18,7,,https://www.whoscored.com/Regions/250/Tournaments/533/Europe-
18,8,The Atlantic Cup,https://www.whoscored.com/Regions/250/Tournaments/613/Europe-The-Atlantic-Cup
